Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
SPY,772.75,2026-09-08,5,Put,775.00,+0.39%,4,4.03,4.03,577,287,2.01,12.51%,8.15%,-0.604917,"11:46 ET"
SOXL,105.52,2026-09-18,15,Call,100.00,+4.36%,11.25,11.9,11.9,1981,984,2.01,104.35%,101.91%,0.644373,"11:39 ET"
GLD,412.6,2026-09-14,11,Call,410.00,+0.84%,7.4,8.45,7.65,602,301,2,24.88%,22.30%,0.563615,"11:32 ET"
SPY,772.75,2026-09-09,6,Call,768.00,+0.51%,7.05,7.24,7.28,1368,684,2,12.51%,10.34%,0.695741,"11:33 ET"
IEF,92.46,2026-10-02,29,Call,93.00,-0.58%,0.38,0.38,0.4,1411,711,1.98,5.50%,5.38%,0.395872,"10:00 ET"
QQQ,717.42,2026-09-04,1,Call,723.00,-0.94%,0.89,0.89,0.9,3771,1919,1.97,18.04%,19.05%,0.219342,"11:46 ET"
IBIT,45.83,2026-10-16,43,Call,60.00,-31.41%,0.23,0.24,0.24,22465,11378,1.97,40.49%,50.13%,0.071721,"11:46 ET"
SLV,60.72,2026-11-20,78,Put,46.00,-24.43%,0.49,0.49,0.51,851,435,1.96,44.56%,46.57%,-0.077851,"11:38 ET"
QQQ,717.42,2026-09-11,8,Put,700.00,-2.27%,1.89,1.91,1.92,9402,4800,1.96,18.04%,18.56%,-0.176857,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,750.00,+2.84%,22.97,22.9,23.66,764,392,1.95,12.51%,12.89%,0.967652,"11:26 ET"
USO,142.06,2026-09-04,1,Call,137.00,+4.27%,4.75,6.2,5.7,778,403,1.93,43.47%,66.09%,0.845615,"11:23 ET"
SPY,772.75,2026-09-09,6,Call,777.00,-0.65%,1.92,1.93,1.94,951,493,1.93,12.51%,8.88%,0.334027,"11:45 ET"
SPY,772.75,2026-09-09,6,Call,769.00,+0.38%,6.33,6.25,6.5,2065,1069,1.93,12.51%,10.13%,0.663651,"11:40 ET"
IBIT,45.83,2026-09-25,22,Call,42.50,+6.92%,3.85,3.85,3.95,2710,1404,1.93,40.49%,40.13%,0.794397,"11:28 ET"
SPCH,10.09,2026-09-11,8,Put,9.00,-10.63%,0.15,0.1,0.25,615,320,1.92,99.54%,107.58%,-0.204188,"11:40 ET"
SPY,772.75,2026-09-11,8,Call,749.00,+2.97%,24.6,25.15,25.67,708,369,1.92,12.51%,16.69%,0.903648,"11:45 ET"
TQQQ,71.99,2026-09-09,6,Call,72.00,-0.50%,1.45,1.48,1.51,1558,813,1.92,52.84%,40.04%,0.511626,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,753.00,+2.46%,19.9,20,20.28,1494,781,1.91,12.51%,29.29%,0.956094,"11:30 ET"
IWM,295.06,2026-09-04,1,Call,294.00,+0.31%,1.99,2,2,3503,1835,1.91,17.14%,21.48%,0.641395,"11:45 ET"
QQQ,717.42,2026-09-04,1,Put,707.00,-1.29%,0.59,0.6,0.6,9289,4864,1.91,18.04%,24.69%,-0.127892,"11:44 ET"
QQQ,717.42,2026-09-04,1,Call,715.00,+0.18%,4.57,4.57,4.6,28070,14659,1.91,18.04%,21.68%,0.618461,"11:46 ET"
SPY,772.75,2026-09-08,5,Call,776.00,-0.52%,1.78,1.81,1.8,1676,880,1.9,12.51%,8.35%,0.352966,"11:46 ET"
SPY,772.75,2026-09-10,7,Put,766.00,-0.77%,1.88,1.88,1.89,563,298,1.89,12.51%,10.86%,-0.26526,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,774.00,-0.26%,3.27,3.26,3.3,754,400,1.89,12.51%,9.32%,0.466405,"11:43 ET"
QQQ,717.42,2026-09-04,1,Put,704.00,-1.71%,0.37,0.38,0.38,3873,2052,1.89,18.04%,26.15%,-0.083157,"11:46 ET"
IBIT,45.83,2026-10-16,43,Call,47.00,-2.93%,2.09,2.1,2.12,31997,17027,1.88,40.49%,40.90%,0.464485,"11:46 ET"
QQQ,717.42,2026-09-03,0,Call,707.00,+1.29%,10.21,10.37,10.36,2664,1429,1.86,18.04%,0.00%,0,"11:45 ET"
GLD,412.6,2026-09-04,1,Put,405.00,-2.05%,0.49,0.53,0.6,1845,1005,1.84,24.88%,31.48%,-0.15316,"11:43 ET"
DIA,537.18,2026-09-04,1,Call,534.00,+0.47%,3.8,3.85,4.05,2329,1269,1.84,12.19%,16.95%,0.752456,"11:44 ET"
QQQ,717.42,2026-09-04,1,Put,706.00,-1.43%,0.5,0.51,0.51,4250,2304,1.84,18.04%,25.11%,-0.110241,"11:46 ET"
USO,142.06,2026-09-04,1,Put,136.00,-4.97%,0.1,0.12,0.15,1797,986,1.82,43.47%,54.56%,-0.069125,"11:44 ET"
EWJ,98.06,2026-09-18,15,Put,96.00,-1.97%,0.8,0.85,0.95,1172,646,1.81,19.49%,22.06%,-0.305314,"11:30 ET"
SPY,772.75,2026-09-04,1,Call,751.00,+2.72%,21.88,19.59,22.27,1249,694,1.8,12.51%,31.26%,0.961023,"11:04 ET"
SPY,772.75,2026-09-10,7,Call,771.00,+0.12%,5.57,5.61,5.66,689,385,1.79,12.51%,10.36%,0.582325,"11:45 ET"
GLD,412.6,2026-09-04,1,Call,413.00,+0.11%,1.99,2.08,2.12,1349,756,1.78,24.88%,30.17%,0.43186,"11:46 ET"
DIA,537.18,2026-09-04,1,Call,536.00,+0.09%,2.38,2.36,2.51,1490,839,1.78,12.19%,15.78%,0.610067,"11:44 ET"
TQQQ,71.99,2026-09-04,1,Call,73.50,-2.60%,0.28,0.29,0.31,3126,1759,1.78,52.84%,55.81%,0.241261,"11:45 ET"
SPY,772.75,2026-09-04,1,Put,774.00,+0.26%,2.69,2.71,2.71,2586,1460,1.77,12.51%,12.92%,-0.584753,"11:46 ET"
QQQ,717.42,2026-09-04,1,Put,702.00,-1.99%,0.28,0.28,0.29,3024,1711,1.77,18.04%,27.30%,-0.063555,"11:45 ET"
TSLL,10.63,2026-09-04,1,Put,11.00,+4.56%,0.51,0.56,0.57,510,289,1.76,85.60%,160.89%,-0.617004,"11:45 ET"
TSLL,10.63,2026-09-04,1,Put,10.00,-4.94%,0.1,0.12,0.12,4648,2637,1.76,85.60%,163.40%,-0.205264,"11:46 ET"
SPY,772.75,2026-09-10,7,Call,766.00,+0.77%,9.09,9.12,9.36,766,437,1.75,12.51%,11.23%,0.729444,"11:42 ET"
IBIT,45.83,2026-09-04,1,Call,46.00,-0.74%,0.4,0.4,0.41,31908,18196,1.75,40.49%,53.67%,0.43304,"11:46 ET"
QQQ,717.42,2026-09-03,0,Call,708.00,+1.15%,9.22,9.3,9.37,5334,3084,1.73,18.04%,0.00%,0,"11:46 ET"
TQQQ,71.99,2026-09-11,8,Call,71.00,+0.89%,2.54,2.54,2.59,1309,760,1.72,52.84%,47.65%,0.594422,"11:45 ET"
SPY,772.75,2026-09-08,5,Put,764.00,-1.03%,0.79,0.79,0.81,1608,935,1.72,12.51%,10.30%,-0.161977,"11:46 ET"
TSLL,10.63,2026-09-04,1,Call,8.00,+23.95%,2.58,2.4,2.7,2044,1186,1.72,85.60%,176.79%,0.999257,"11:00 ET"
SPY,772.75,2026-09-03,0,Call,763.00,+1.16%,9.71,9.75,9.84,6002,3495,1.72,12.51%,0.00%,0,"11:45 ET"
SPY,772.75,2026-09-04,1,Put,764.00,-1.03%,0.33,0.34,0.34,10911,6339,1.72,12.51%,17.32%,-0.100522,"11:46 ET"
QQQ,717.42,2026-09-08,5,Call,727.00,-1.50%,0.89,0.89,0.91,699,408,1.71,18.04%,11.63%,0.172785,"11:46 ET"
TQQQ,71.99,2026-09-25,22,Call,85.00,-18.65%,0.21,0.29,0.33,3726,2181,1.71,52.84%,45.36%,0.07797,"11:32 ET"
TQQQ,71.99,2026-09-04,1,Call,71.00,+0.89%,1.47,1.51,1.53,4098,2400,1.71,52.84%,62.39%,0.668198,"11:45 ET"
SPY,772.75,2026-09-10,7,Put,765.00,-0.90%,1.68,1.69,1.7,1094,642,1.7,12.51%,11.04%,-0.241066,"11:45 ET"
SPY,772.75,2026-09-10,7,Call,770.00,+0.25%,6.24,6.28,6.32,1122,661,1.7,12.51%,10.53%,0.615483,"11:44 ET"
QQQ,717.42,2027-09-17,379,Put,500.00,-30.19%,9.22,9.6,10.16,3001,1768,1.7,18.04%,31.41%,-0.081604,"11:28 ET"
QQQ,717.42,2026-10-16,43,Put,605.00,-15.53%,1.51,1.51,1.54,6280,3716,1.69,18.04%,31.13%,-0.046311,"11:25 ET"
QQQ,717.42,2026-09-04,1,Put,721.00,+0.66%,4.95,4.9,5,741,441,1.68,18.04%,18.72%,-0.694472,"11:44 ET"
SPY,772.75,2026-09-30,27,Put,771.00,-0.12%,9.11,9.21,9.14,574,343,1.67,12.51%,12.71%,-0.448511,"11:39 ET"
IWM,295.06,2026-09-04,1,Call,295.00,-0.03%,1.37,1.38,1.38,5624,3386,1.66,17.14%,20.81%,0.524626,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,767.00,+0.64%,6.73,6.77,6.77,6932,4168,1.66,12.51%,18.14%,0.790648,"11:46 ET"
SPY,772.75,2026-10-16,43,Put,760.00,-1.55%,8.37,8.39,8.39,10450,6281,1.66,12.51%,14.02%,-0.334572,"11:46 ET"
QQQ,717.42,2026-09-08,5,Put,718.00,+0.24%,4.45,4.5,4.49,503,304,1.65,18.04%,12.76%,-0.5127,"11:45 ET"
QQQ,717.42,2026-10-02,29,Call,707.00,+1.29%,21.47,20.57,21.89,531,322,1.65,18.04%,18.53%,0.638017,"11:14 ET"
SPY,772.75,2026-09-14,11,Call,790.00,-2.34%,0.46,0.45,0.48,563,341,1.65,12.51%,8.89%,0.086238,"11:42 ET"
QQQ,717.42,2026-09-03,0,Call,709.00,+1.01%,8.24,8.36,8.39,10141,6128,1.65,18.04%,0.00%,0,"11:42 ET"
SQQQ,38.37,2026-12-18,106,Put,34.00,-11.85%,2.7,2.77,2.94,786,478,1.64,53.87%,62.59%,-0.289262,"11:35 ET"
QQQ,717.42,2027-06-17,287,Put,585.00,-18.33%,13.59,14.75,14.39,1700,1038,1.64,18.04%,27.20%,-0.142844,"10:45 ET"
SLV,60.72,2026-09-04,1,Put,60.00,-1.43%,0.39,0.41,0.41,3315,2018,1.64,44.56%,51.59%,-0.355705,"11:46 ET"
TQQQ,71.99,2026-09-09,6,Put,69.00,-3.69%,0.57,0.59,0.6,1039,638,1.63,52.84%,46.54%,-0.228129,"11:45 ET"
SPY,772.75,2026-09-08,5,Call,780.00,-1.04%,0.62,0.58,0.64,4737,2905,1.63,12.51%,7.83%,0.167652,"11:45 ET"
VXX,17.9,2026-10-09,36,Call,22.50,-25.56%,0.34,0.44,0.55,802,498,1.61,55.60%,76.21%,0.205897,"10:28 ET"
SPY,772.75,2026-09-10,7,Call,761.00,+1.42%,13.29,13.34,13.55,1053,655,1.61,12.51%,12.21%,0.829047,"11:42 ET"
SPY,772.75,2026-09-08,5,Put,750.00,-2.84%,0.14,0.15,0.15,1384,860,1.61,12.51%,13.81%,-0.029813,"11:45 ET"
TQQQ,71.99,2026-09-04,1,Call,71.50,+0.20%,1.13,1.16,1.19,1872,1163,1.61,52.84%,60.19%,0.589736,"11:46 ET"
IBIT,45.83,2026-12-18,106,Put,39.00,-14.59%,1.33,1.34,1.36,2008,1247,1.61,40.49%,43.51%,-0.200487,"11:38 ET"
UNG,10.39,2026-09-04,1,Put,10.50,+0.67%,0.15,0.16,0.17,1454,909,1.6,42.55%,47.18%,-0.645161,"11:39 ET"
SOXL,105.52,2026-09-09,6,Put,82.00,-21.58%,0.13,0.24,0.35,543,341,1.59,104.35%,114.79%,-0.036714,"11:17 ET"
SPY,772.75,2026-09-08,5,Call,761.00,+1.42%,12.31,12.31,12.83,1132,716,1.58,12.51%,10.65%,0.898367,"11:46 ET"
SIVR,63.88,2026-09-18,15,Put,58.00,-9.35%,0.3,0.4,0.45,500,319,1.57,43.83%,43.06%,-0.129721,"11:13 ET"
SPY,772.75,2026-10-16,43,Put,759.00,-1.68%,8.1,8.18,8.14,1089,694,1.57,12.51%,14.11%,-0.32547,"11:37 ET"
SPY,772.75,2026-09-09,6,Call,780.00,-1.04%,1,1.01,1.01,1564,995,1.57,12.51%,8.51%,0.211377,"11:45 ET"
GDX,101.01,2026-09-04,1,Put,98.00,-3.04%,0.18,0.21,0.22,5143,3276,1.57,45.05%,54.66%,-0.135105,"11:43 ET"
DIA,537.18,2026-09-04,1,Put,533.00,-0.65%,0.38,0.42,0.43,643,413,1.56,12.19%,15.83%,-0.169754,"11:44 ET"
TSLL,10.63,2026-09-11,8,Call,11.00,-4.56%,0.43,0.45,0.45,5043,3238,1.56,85.60%,90.45%,0.443809,"11:46 ET"
QQQ,717.42,2026-09-04,1,Call,703.00,+1.85%,14.68,15.31,14.93,555,360,1.54,18.04%,28.12%,0.917003,"11:31 ET"
IBIT,45.83,2026-09-09,6,Call,48.00,-5.12%,0.23,0.27,0.25,1047,680,1.54,40.49%,40.48%,0.188479,"11:40 ET"
SLV,60.72,2026-09-09,6,Call,60.00,+1.43%,1.41,1.45,1.49,1122,731,1.53,44.56%,36.28%,0.595293,"11:45 ET"
SLV,60.72,2026-09-18,15,Call,68.00,-11.71%,0.41,0.43,0.46,5304,3472,1.53,44.56%,50.42%,0.143317,"11:43 ET"
SOXL,105.52,2026-09-04,1,Put,101.00,-3.40%,0.97,0.95,1.22,554,365,1.52,104.35%,129.54%,-0.248386,"11:37 ET"
QQQ,717.42,2026-09-08,5,Put,707.00,-1.29%,1.32,1.33,1.35,854,563,1.52,18.04%,14.83%,-0.192666,"11:46 ET"
QQQ,717.42,2026-09-09,6,Call,710.00,+0.87%,10.04,10.12,10.19,1069,701,1.52,18.04%,14.80%,0.71892,"11:41 ET"
GLD,412.6,2026-09-04,1,Call,415.00,-0.37%,1.29,1.4,1.42,5519,3627,1.52,24.88%,30.62%,0.319034,"11:46 ET"
IBIT,45.83,2026-09-09,6,Call,45.50,+0.35%,0.99,1.04,1.01,1146,757,1.51,40.49%,36.38%,0.562889,"11:36 ET"
IBIT,45.83,2026-09-25,22,Call,51.00,-11.70%,0.42,0.44,0.43,6212,4126,1.51,40.49%,43.21%,0.171447,"11:02 ET"
GDX,101.01,2026-09-18,15,Call,121.00,-19.72%,0.13,0.16,0.2,596,397,1.5,45.05%,49.35%,0.041623,"11:32 ET"
QQQ,717.42,2026-09-10,7,Call,714.00,+0.32%,7.97,7.89,8.04,614,410,1.5,18.04%,14.98%,0.604616,"11:45 ET"
SPY,772.75,2026-09-09,6,Put,772.00,+0.01%,3.13,3.13,3.15,723,483,1.5,12.51%,9.30%,-0.450487,"11:46 ET"
IBIT,45.83,2026-10-02,29,Call,46.50,-1.84%,1.78,1.85,1.8,735,489,1.5,40.49%,40.16%,0.476215,"11:40 ET"
SPY,772.75,2026-09-15,12,Call,775.00,-0.39%,5.07,5.07,5.1,713,479,1.49,12.51%,10.36%,0.462911,"11:43 ET"
XLI,174.1,2026-11-20,78,Put,165.00,-4.98%,2.31,2.44,2.63,945,635,1.49,17.40%,20.17%,-0.24606,"09:55 ET"
QQQ,717.42,2026-09-04,1,Put,719.00,+0.38%,3.77,3.78,3.79,1127,755,1.49,18.04%,19.39%,-0.585567,"11:46 ET"
GLD,412.6,2026-09-04,1,Call,412.00,+0.35%,2.42,2.59,2.58,2426,1632,1.49,24.88%,30.04%,0.492723,"11:46 ET"
SPY,772.75,2026-09-03,0,Call,765.00,+0.90%,7.74,7.77,7.85,6886,4631,1.49,12.51%,0.00%,0,"11:46 ET"
IBIT,45.83,2026-09-14,11,Call,50.00,-9.51%,0.19,0.21,0.22,608,411,1.48,40.49%,42.59%,0.125741,"11:40 ET"
SPY,772.75,2026-09-10,7,Call,767.00,+0.64%,8.38,8.38,8.54,980,660,1.48,12.51%,11.08%,0.703384,"11:46 ET"
SPY,772.75,2026-09-09,6,Call,772.00,-0.01%,4.38,4.32,4.45,1524,1031,1.48,12.51%,9.63%,0.551047,"11:45 ET"
KORU,20.16,2026-09-04,1,Call,20.00,+0.25%,0.6,0.65,0.7,578,393,1.47,119.62%,133.50%,0.562605,"11:43 ET"
IBIT,45.83,2026-09-11,8,Put,46.00,+0.74%,1.13,1.12,1.15,747,507,1.47,40.49%,38.12%,-0.521423,"11:46 ET"
TSLL,10.63,2026-09-11,8,Put,10.00,-4.94%,0.29,0.31,0.33,1076,730,1.47,85.60%,97.44%,-0.294994,"11:43 ET"
SLV,60.72,2026-09-04,1,Put,59.00,-3.07%,0.13,0.14,0.15,2244,1528,1.47,44.56%,51.60%,-0.160493,"11:45 ET"
SPY,772.75,2026-11-20,78,Put,355.00,-54.01%,0.1,0.11,0.11,725,496,1.46,12.51%,60.24%,-0.001574,"10:38 ET"
SPY,772.75,2026-09-09,6,Call,776.00,-0.52%,2.32,2.2,2.34,741,506,1.46,12.51%,9.01%,0.377921,"11:44 ET"
SMH,549.94,2026-09-04,1,Call,555.00,-1.20%,1.92,2.11,2.3,1830,1254,1.46,31.24%,36.20%,0.31621,"11:44 ET"
SOXL,105.52,2026-09-18,15,Call,155.00,-48.24%,0.3,0.35,0.43,1011,697,1.45,104.35%,103.90%,0.0433,"11:31 ET"
QQQ,717.42,2026-09-04,1,Call,709.00,+1.01%,9.21,9.4,9.38,2829,1951,1.45,18.04%,24.55%,0.822134,"11:44 ET"
SPY,772.75,2026-09-14,11,Put,765.00,-0.90%,2.62,2.63,2.64,774,540,1.43,12.51%,11.08%,-0.282679,"11:46 ET"
SPXS,24.16,2026-10-16,43,Call,30.00,-23.76%,0.25,0.31,0.37,1231,862,1.43,36.46%,53.98%,0.145812,"11:33 ET"
SPY,772.75,2026-09-08,5,Call,778.00,-0.78%,1.1,1.12,1.11,2864,2018,1.42,12.51%,8.07%,0.253667,"11:46 ET"
SPY,772.75,2026-09-04,1,Put,758.00,-1.81%,0.11,0.11,0.12,5784,4067,1.42,12.51%,20.53%,-0.034857,"11:45 ET"
ETHA,18.83,2026-09-04,1,Call,18.50,+1.39%,0.42,0.46,0.47,5952,4183,1.42,52.28%,70.59%,0.670834,"11:40 ET"
FBTC,70.36,2026-09-18,15,Put,60.00,-14.46%,0.1,0.12,0.15,506,359,1.41,39.90%,47.39%,-0.043645,"11:45 ET"
QQQ,717.42,2026-09-08,5,Call,710.00,+0.87%,9.35,9.46,9.49,981,694,1.41,18.04%,13.86%,0.748435,"11:42 ET"
SLV,60.72,2026-09-04,1,Call,62.50,-2.68%,0.15,0.16,0.19,2029,1435,1.41,44.56%,60.87%,0.167772,"11:45 ET"
IBIT,45.83,2026-09-09,6,Call,46.00,-0.74%,0.76,0.78,0.78,2272,1615,1.41,40.49%,37.18%,0.470745,"11:46 ET"
QQQ,717.42,2026-09-11,8,Put,715.00,-0.18%,5.44,5.47,5.47,3399,2414,1.41,18.04%,15.98%,-0.431049,"11:45 ET"
QQQ,717.42,2026-09-11,8,Put,711.00,-0.73%,4.11,4.19,4.15,782,559,1.4,18.04%,16.62%,-0.345526,"11:44 ET"
SPY,772.75,2026-09-30,27,Put,769.00,-0.38%,8.36,8.38,8.4,1011,723,1.4,12.51%,12.89%,-0.41958,"11:46 ET"
SPY,772.75,2026-09-04,1,Call,781.00,-1.17%,0.14,0.12,0.15,3050,2183,1.4,12.51%,13.05%,0.063348,"11:45 ET"
QQQ,717.42,2026-09-08,5,Put,720.00,+0.52%,5.46,5.49,5.51,551,395,1.39,18.04%,12.47%,-0.589354,"11:46 ET"
SPY,772.75,2026-09-10,7,Put,749.00,-2.97%,0.34,0.37,0.35,577,415,1.39,12.51%,14.29%,-0.053054,"11:38 ET"
GLD,412.6,2026-09-30,27,Put,425.00,+2.79%,18.15,19.7,18.7,617,445,1.39,24.88%,24.75%,-0.661167,"09:59 ET"
SPY,772.75,2026-09-11,8,Call,748.00,+3.10%,25.8,26.14,26.33,750,541,1.39,12.51%,16.84%,0.91071,"11:46 ET"
GLD,412.6,2026-09-04,1,Put,409.00,-1.08%,1.35,1.32,1.49,1413,1016,1.39,24.88%,30.25%,-0.328945,"11:45 ET"
SPY,772.75,2026-09-08,5,Call,777.00,-0.65%,1.41,1.41,1.43,2239,1615,1.39,12.51%,8.21%,0.302196,"11:45 ET"
QQQ,717.42,2026-09-04,1,Call,725.00,-1.22%,0.51,0.51,0.52,10484,7558,1.39,18.04%,18.79%,0.143138,"11:45 ET"
QQQ,717.42,2026-09-14,11,Call,720.00,-0.52%,6.31,6.33,6.38,583,423,1.38,18.04%,14.64%,0.462347,"11:42 ET"
DIA,537.18,2026-09-04,1,Put,535.00,-0.28%,0.76,0.79,0.83,1142,829,1.38,12.19%,14.96%,-0.297616,"11:42 ET"
DIA,537.18,2026-09-04,1,Put,531.00,-1.03%,0.19,0.2,0.23,687,502,1.37,12.19%,16.94%,-0.09394,"11:29 ET"
QQQ,717.42,2026-09-14,11,Call,730.00,-1.92%,2.46,2.47,2.52,826,601,1.37,18.04%,13.72%,0.247789,"11:44 ET"
IWM,295.06,2026-09-11,8,Put,294.00,-0.31%,2.08,2.1,2.12,1319,961,1.37,17.14%,15.55%,-0.419557,"11:46 ET"
IBIT,45.83,2026-12-18,106,Put,26.00,-43.06%,0.2,0.21,0.23,4000,2929,1.37,40.49%,63.11%,-0.031266,"10:04 ET"
SPY,772.75,2026-09-30,27,Put,768.00,-0.51%,8.01,8.1,8.05,635,472,1.35,12.51%,12.98%,-0.405488,"11:39 ET"
SPY,772.75,2026-09-15,12,Put,765.00,-0.90%,2.94,2.94,2.96,631,470,1.34,12.51%,11.31%,-0.293399,"11:46 ET"
TQQQ,71.99,2026-09-09,6,Call,69.00,+3.69%,3.45,3.51,3.75,669,501,1.34,52.84%,46.71%,0.771449,"11:41 ET"
IBIT,45.83,2026-09-11,8,Call,47.00,-2.93%,0.59,0.6,0.61,3244,2427,1.34,40.49%,40.11%,0.341932,"11:46 ET"
SPY,772.75,2026-09-08,5,Put,747.00,-3.23%,0.1,0.11,0.11,647,488,1.33,12.51%,14.54%,-0.021419,"11:35 ET"
IBIT,45.83,2026-09-11,8,Call,49.50,-8.41%,0.18,0.19,0.19,878,660,1.33,40.49%,44.64%,0.126384,"11:40 ET"
QQQ,717.42,2026-09-08,5,Put,709.00,-1.01%,1.65,1.67,1.67,1146,861,1.33,18.04%,14.38%,-0.233729,"11:46 ET"
QQQ,717.42,2026-09-04,1,Call,727.00,-1.50%,0.28,0.28,0.29,2109,1583,1.33,18.04%,18.71%,0.088181,"11:46 ET"
QQQ,717.42,2026-09-04,1,Call,720.00,-0.52%,1.84,1.85,1.85,16854,12659,1.33,18.04%,19.75%,0.365316,"11:46 ET"
IBIT,45.83,2026-10-02,29,Call,47.00,-2.93%,1.58,1.6,1.61,678,513,1.32,40.49%,40.37%,0.439302,"11:33 ET"
SPY,772.75,2026-09-14,11,Call,760.00,+1.55%,15.3,15.23,15.57,799,612,1.31,12.51%,12.57%,0.792341,"11:38 ET"
TLT,82.37,2026-09-16,13,Call,84.00,-2.00%,0.13,0.14,0.14,948,723,1.31,10.55%,10.16%,0.162982,"11:37 ET"
SPY,772.75,2026-09-30,27,Call,777.00,-0.65%,7.75,7.62,7.79,1013,771,1.31,12.51%,10.74%,0.459499,"11:39 ET"
SILJ,32.27,2026-09-04,1,Call,32.50,-0.53%,0.34,0.32,0.57,1426,1091,1.31,52.97%,83.69%,0.442189,"10:58 ET"
TSLL,10.63,2026-09-04,1,Call,11.00,-4.56%,0.2,0.21,0.21,16734,12771,1.31,85.60%,149.13%,0.371764,"11:46 ET"
QQQ,717.42,2026-09-08,5,Put,694.00,-3.11%,0.34,0.35,0.35,524,403,1.3,18.04%,17.90%,-0.053839,"11:37 ET"
QQQ,717.42,2026-09-04,1,Put,722.50,+0.87%,5.99,6.2,6.05,612,471,1.3,18.04%,18.24%,-0.770899,"11:44 ET"
SPY,772.75,2026-09-11,8,Call,760.00,+1.55%,14.9,14.92,15.17,1161,894,1.3,12.51%,13.91%,0.802607,"11:45 ET"
SPY,772.75,2026-10-16,43,Put,754.00,-2.33%,6.97,6.98,7,2348,1800,1.3,12.51%,14.62%,-0.283574,"11:43 ET"
SPY,772.75,2026-09-10,7,Put,752.00,-2.59%,0.44,0.47,0.45,613,477,1.29,12.51%,13.60%,-0.068813,"11:39 ET"
SOXL,105.52,2026-09-04,1,Put,99.00,-5.32%,0.63,0.66,0.7,1176,914,1.29,104.35%,130.96%,-0.167333,"11:45 ET"
TSLL,10.63,2026-09-11,8,Call,10.50,+0.19%,0.65,0.67,0.69,2566,1989,1.29,85.60%,90.54%,0.581631,"11:46 ET"
XLE,65.19,2026-12-18,106,Put,51.00,-22.15%,0.15,0.2,0.22,2815,2188,1.29,25.11%,28.58%,-0.042624,"10:04 ET"
QQQ,717.42,2026-09-30,27,Put,690.00,-3.67%,5.29,5.31,5.35,10419,8088,1.29,18.04%,20.60%,-0.223869,"11:42 ET"
SPY,772.75,2026-09-08,5,Call,766.00,+0.77%,8.12,8.08,8.35,1466,1141,1.28,12.51%,10.10%,0.784374,"11:44 ET"
SPY,772.75,2026-10-16,43,Put,728.00,-5.69%,3.46,3.49,3.48,24060,18838,1.28,12.51%,17.56%,-0.142113,"11:45 ET"
SPY,772.75,2026-09-10,7,Call,776.00,-0.52%,2.86,2.86,2.88,591,466,1.27,12.51%,9.61%,0.396337,"11:45 ET"
GLD,412.6,2026-09-11,8,Put,410.00,-0.84%,4.75,4.79,4.95,607,479,1.27,24.88%,24.03%,-0.437133,"11:46 ET"
SPY,772.75,2026-09-09,6,Put,742.00,-3.88%,0.12,0.13,0.13,846,665,1.27,12.51%,15.89%,-0.021291,"11:31 ET"
TSLL,10.63,2026-09-11,8,Call,12.00,-14.07%,0.17,0.19,0.19,1977,1554,1.27,85.60%,93.85%,0.224348,"11:46 ET"
GLD,412.6,2026-09-11,8,Call,415.00,-0.37%,4.55,4.8,4.7,2420,1912,1.27,24.88%,24.40%,0.430577,"11:45 ET"
IBIT,45.83,2026-09-25,22,Call,49.00,-7.31%,0.74,0.76,0.76,535,423,1.26,40.49%,41.55%,0.27481,"11:37 ET"
SPY,772.75,2026-09-09,6,Call,782.00,-1.30%,0.6,0.6,0.61,602,479,1.26,12.51%,8.30%,0.144048,"11:44 ET"
UVXY,17.77,2026-09-11,8,Call,18.00,-1.24%,0.51,0.56,0.56,814,647,1.26,83.03%,60.58%,0.463012,"11:43 ET"
QQQ,717.42,2026-09-08,5,Put,708.00,-1.15%,1.48,1.46,1.49,1362,1085,1.26,18.04%,14.59%,-0.212074,"11:43 ET"
SOXX,500.17,2026-10-16,43,Put,490.00,-1.71%,18.6,19.08,21,2005,1590,1.26,35.28%,37.47%,-0.401418,"11:35 ET"
TLT,82.37,2026-09-09,6,Call,83.00,-0.79%,0.13,0.14,0.14,2295,1828,1.26,10.55%,8.58%,0.250795,"11:36 ET"
SLV,60.72,2026-09-04,1,Put,60.50,-0.61%,0.6,0.62,0.64,538,431,1.25,44.56%,52.17%,-0.475267,"11:45 ET"
IWM,295.06,2026-09-08,5,Call,295.00,-0.03%,1.8,1.8,1.82,817,652,1.25,17.14%,12.15%,0.528004,"11:45 ET"
DRAM,55.58,2026-09-04,1,Call,55.00,+0.69%,0.96,1,0.97,2364,1889,1.25,55.06%,62.26%,0.604996,"11:43 ET"
SPY,772.75,2026-09-04,1,Call,780.00,-1.04%,0.21,0.21,0.22,14375,11495,1.25,12.51%,12.97%,0.088843,"11:46 ET"
SPY,772.75,2026-09-11,8,Call,754.00,+2.33%,19.89,20.57,20.96,549,442,1.24,12.51%,15.33%,0.869415,"11:37 ET"
