Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,"Imp Vol",IV,Delta,Time
PLTR,175.52,2026-09-04,0,Call,177.50,-1.21%,0.16,0.17,0.17,17442,3989,4.37,45.43%,22.58%,0.154499,"12:12 ET"
SBUX,105.57,2026-09-25,21,Call,116.00,-10.14%,0.11,0.3,0.3,666,153,4.35,26.11%,26.15%,0.071427,"12:02 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,780.00",-5.57%,0.15,0.36,0.5,779,179,4.35,73.07%,43.93%,0.022616,"12:10 ET"
VST,148.4,2026-11-20,77,Call,165.00,-11.45%,6.9,6.82,7.2,2089,480,4.35,42.06%,47.14%,0.36122,"11:47 ET"
GOOGL,337.99,2026-09-09,5,Put,337.50,-0.15%,2.81,3,2.93,1285,296,4.34,27.45%,20.63%,-0.456872,"12:09 ET"
LITE,875.76,2026-09-18,14,Call,860.00,+1.46%,52.7,53.12,53.7,584,135,4.33,68.73%,65.68%,0.584081,"12:11 ET"
SMCI,40.44,2026-09-04,0,Put,40.00,+0.43%,0.16,0.17,0.18,1650,381,4.33,71.04%,39.62%,-0.313565,"12:12 ET"
TSLA,352.16,2026-09-16,12,Put,340.00,-3.33%,4.6,4.78,4.75,570,132,4.32,39.93%,38.97%,-0.289081,"12:07 ET"
ABBV,256.72,2026-10-02,28,Call,280.00,-8.78%,0.8,1.21,1.19,575,133,4.32,25.70%,25.15%,0.116946,"11:29 ET"
PLTR,175.52,2026-09-04,0,Put,175.00,-0.21%,0.5,0.53,0.54,36906,8589,4.3,45.43%,19.10%,-0.411694,"12:12 ET"
AMZN,256.15,2026-09-09,5,Put,255.00,-0.46%,1.99,2.06,2.09,3084,721,4.28,29.20%,22.34%,-0.414651,"12:11 ET"
NVDA,231.3,2026-09-14,10,Put,230.00,-0.42%,4,4.05,4.1,1264,297,4.26,33.81%,30.63%,-0.446953,"12:12 ET"
CRM,259.96,2026-09-11,7,Call,262.50,-1.01%,3.65,3.84,4,1160,273,4.25,37.66%,33.94%,0.43433,"12:09 ET"
AAOI,105.78,2028-01-21,504,Put,40.00,-62.09%,6.5,6.5,6.6,602,142,4.24,85.78%,96.55%,-0.071571,"12:07 ET"
GOOGL,337.99,2026-09-04,0,Call,337.50,+0.15%,1.15,1.27,1.22,8450,2000,4.23,27.45%,11.31%,0.637124,"12:12 ET"
HIMS,27.66,2026-10-09,35,Put,24.00,-13.45%,0.65,0.67,0.7,549,130,4.22,65.94%,63.12%,-0.202804,"12:12 ET"
PURR,12.14,2026-10-16,42,Put,9.00,-25.19%,0.25,0.35,0.45,1701,403,4.22,95.45%,99.70%,-0.141992,"11:37 ET"
INTC,95.44,2026-09-09,5,Call,98.00,-3.29%,1.05,1.07,1.09,1758,417,4.22,57.20%,47.16%,0.321563,"12:12 ET"
MSFT,500.85,2026-09-04,0,Put,497.50,-0.64%,0.11,0.14,0.14,6994,1659,4.22,23.69%,10.64%,-0.0959,"12:12 ET"
WMT,107.57,2026-09-04,0,Put,108.00,+0.34%,0.47,0.49,0.52,5498,1305,4.21,21.48%,11.61%,-0.722456,"12:11 ET"
AMD,472.16,2026-09-04,0,Call,475.00,-1.06%,1.67,1.76,1.85,23628,5613,4.21,47.65%,23.60%,0.419091,"12:12 ET"
PL,18.08,2026-09-11,7,Call,20.50,-11.59%,0.1,0.15,0.2,916,218,4.2,70.21%,78.83%,0.152281,"12:07 ET"
ORCL,157.77,2026-09-04,0,Put,160.00,+1.55%,2.29,2.7,2.46,1121,267,4.2,66.57%,29.29%,-0.808117,"11:53 ET"
INTC,95.44,2026-09-11,7,Call,101.00,-6.45%,1.02,1.07,1.07,1940,462,4.2,57.20%,56.56%,0.245204,"12:10 ET"
SPCX,148.88,2026-09-04,0,Put,147.00,-1.47%,0.14,0.15,0.15,18697,4461,4.19,48.80%,22.42%,-0.158564,"12:12 ET"
GPRO,1.765,2027-01-15,133,Put,2.0000,+14.61%,0.65,0.68,0.75,543,130,4.18,182.51%,139.34%,-0.375205,"11:31 ET"
AMD,472.16,2026-09-11,7,Call,477.50,-1.60%,9.9,10.14,10.7,621,149,4.17,47.65%,45.47%,0.466777,"12:11 ET"
IREN,43.48,2026-09-04,0,Put,43.50,+0.55%,0.32,0.32,0.34,777,187,4.16,79.38%,34.98%,-0.511204,"12:12 ET"
MSFT,500.85,2026-09-09,5,Put,497.50,-0.64%,2.61,2.86,2.76,515,124,4.15,23.69%,18.44%,-0.36061,"12:07 ET"
MU,999.71,2026-09-04,0,Call,"1,025.00",-2.74%,0.6,0.61,0.61,20656,4978,4.15,60.61%,30.83%,0.083043,"12:12 ET"
MU,999.71,2026-09-04,0,Call,"1,000.00",-0.23%,6.7,6.85,6.9,86365,20793,4.15,60.61%,26.64%,0.570952,"12:12 ET"
META,612.2,2026-09-09,5,Put,605.00,-1.07%,4.35,4.29,4.45,726,176,4.13,34.15%,26.77%,-0.339439,"12:12 ET"
ULTA,563.86,2026-09-18,14,Call,670.00,-18.90%,0,0.1,1.5,535,130,4.12,30.87%,47.64%,0.036907,"11:44 ET"
MU,999.71,2028-06-16,651,Call,"2,390.00",-139.55%,127.75,131.5,134.6,518,126,4.11,60.61%,67.63%,0.332618,"11:38 ET"
GM,87.07,2026-09-04,0,Put,87.00,-0.33%,0.29,0.31,0.39,1125,274,4.11,30.46%,21.65%,-0.454884,"12:10 ET"
MSTR,141.71,2026-09-04,0,Put,142.00,-0.11%,1.06,1.12,1.12,3711,904,4.11,73.09%,39.06%,-0.479156,"12:12 ET"
INTC,95.44,2026-09-14,10,Call,100.00,-5.40%,1.5,1.5,1.7,640,156,4.1,57.20%,52.93%,0.311599,"12:08 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,750.00",-3.79%,1.5,1.45,1.65,7348,1793,4.1,73.07%,41.72%,0.092478,"12:12 ET"
INTC,95.44,2026-10-02,28,Put,91.00,-4.09%,3.7,3.77,3.8,600,147,4.08,57.20%,55.83%,-0.347624,"12:11 ET"
INTC,95.44,2026-09-04,0,Call,96.00,-1.18%,0.25,0.25,0.26,27571,6780,4.07,57.20%,26.06%,0.309809,"12:12 ET"
TSLA,352.16,2026-09-14,10,Call,365.00,-3.78%,4,4.05,4.15,1089,269,4.05,39.93%,37.57%,0.301946,"12:10 ET"
VLO,370.21,2026-09-18,14,Put,345.00,-7.20%,2.9,3.2,3.5,630,156,4.04,45.14%,42.75%,-0.182198,"11:45 ET"
TSLA,352.16,2026-09-09,5,Put,345.00,-1.91%,2.7,2.72,2.75,6102,1509,4.04,39.93%,35.15%,-0.292656,"12:12 ET"
TSLA,352.16,2026-09-11,7,Call,365.00,-3.78%,3.3,3.35,3.4,7557,1872,4.04,39.93%,40.75%,0.279926,"12:12 ET"
MU,999.71,2026-09-04,0,Call,990.00,+0.77%,13.55,13.81,14.05,11196,2771,4.04,60.61%,26.85%,0.815365,"12:12 ET"
COST,914.9,2026-09-04,0,Call,925.00,-1.07%,0.06,0.11,0.29,870,216,4.03,22.37%,13.34%,0.063583,"12:07 ET"
CRWV,88.07,2026-09-04,0,Call,88.00,-0.20%,0.57,0.59,0.6,7640,1898,4.03,69.29%,34.54%,0.480488,"12:12 ET"
MU,999.71,2026-09-09,5,Put,915.00,-8.29%,1.32,1.38,1.38,813,202,4.02,60.61%,49.50%,-0.053763,"12:08 ET"
NVDA,231.3,2026-10-23,49,Call,240.00,-3.91%,8.05,8.12,8.35,1246,311,4.01,33.81%,34.12%,0.418693,"11:57 ET"
FIG,24.43,2026-09-04,0,Call,24.00,+1.84%,0.29,0.5,0.6,2421,603,4.01,69.73%,29.13%,0.877004,"11:20 ET"
BIDU,98.43,2026-09-11,7,Call,104.00,-5.52%,0.55,0.61,0.67,501,126,3.98,41.40%,42.93%,0.193517,"12:00 ET"
AEO,17.13,2026-09-11,7,Call,19.00,-11.11%,0.55,0.56,0.66,629,158,3.98,78.16%,133.30%,0.322457,"12:04 ET"
INTC,95.44,2026-09-09,5,Call,99.00,-4.34%,0.81,0.83,0.84,812,204,3.98,57.20%,47.88%,0.262133,"12:12 ET"
IOT,40.71,2026-09-04,0,Call,43.00,-6.70%,0,0.15,0.15,2005,504,3.98,56.35%,81.89%,0.094322,"12:10 ET"
MSTR,141.71,2026-09-11,7,Put,143.00,+0.60%,6,6.1,6.3,520,131,3.97,73.09%,72.93%,-0.502358,"12:09 ET"
MU,999.71,2026-09-18,14,Call,995.00,+0.27%,46.2,46.5,46.65,642,162,3.96,60.61%,53.84%,0.553643,"12:10 ET"
AMD,472.16,2026-09-04,0,Call,480.00,-2.13%,0.45,0.5,0.51,10999,2776,3.96,47.65%,24.47%,0.153786,"12:12 ET"
NBIS,216.7,2026-09-11,7,Put,182.50,-15.24%,0.44,0.46,0.53,1034,262,3.95,77.88%,77.02%,-0.048495,"12:11 ET"
META,612.2,2026-09-11,7,Call,627.50,-2.61%,4.8,4.81,4.9,1029,262,3.93,34.15%,31.07%,0.297501,"12:12 ET"
AVGO,356.38,2026-09-09,5,Call,357.50,-0.38%,4.55,4.9,4.85,973,248,3.92,34.98%,31.76%,0.470596,"12:04 ET"
VST,148.4,2026-09-25,21,Call,155.00,-4.69%,3.15,3.1,3.4,688,176,3.91,42.06%,40.99%,0.351342,"12:03 ET"
CBRS,212.5,2026-09-04,0,Call,220.00,-4.13%,0.2,0.3,0.4,2347,601,3.91,73.63%,54.80%,0.105027,"12:05 ET"
MU,999.71,2026-09-04,0,Call,995.00,+0.27%,10,10.15,10.4,14256,3642,3.91,60.61%,27.90%,0.697494,"12:12 ET"
GOOGL,337.99,2026-09-11,7,Call,352.50,-4.29%,0.72,0.76,0.8,1670,428,3.9,27.45%,25.65%,0.128546,"12:07 ET"
AVGO,356.38,2026-09-04,0,Put,355.00,-0.32%,0.87,0.91,0.93,9197,2356,3.9,34.98%,19.06%,-0.369129,"12:12 ET"
MSFT,500.85,2026-09-04,0,Call,505.00,-0.86%,0.18,0.18,0.2,15047,3858,3.9,23.69%,12.58%,0.118486,"12:12 ET"
AMD,472.16,2026-09-09,5,Call,465.00,+1.06%,13.25,13.42,13.95,782,201,3.89,47.65%,38.19%,0.673513,"12:11 ET"
MU,999.71,2026-09-04,0,Call,985.00,+1.27%,17.55,16.6,17.85,5926,1524,3.89,60.61%,22.15%,0.936487,"12:11 ET"
TSLA,352.16,2026-09-09,5,Call,407.50,-15.86%,0.17,0.15,0.18,1110,286,3.88,39.93%,59.22%,0.019955,"11:20 ET"
AI,10.56,2026-09-11,7,Call,11.00,-4.56%,0.12,0.13,0.14,5521,1423,3.88,58.19%,49.12%,0.296286,"12:12 ET"
LVS,44.66,2026-11-20,77,Call,45.00,-0.94%,2.53,2.7,2.75,503,130,3.87,29.53%,33.80%,0.51462,"10:48 ET"
PL,18.08,2026-09-04,0,Call,18.50,-0.71%,0.1,0.15,0.2,4480,1159,3.87,70.21%,71.46%,0.340249,"12:11 ET"
DOW,30.3,2026-09-11,7,Put,30.00,-1.06%,0.38,0.41,0.43,1092,283,3.86,38.97%,32.55%,-0.403566,"11:46 ET"
DELL,521.24,2026-09-11,7,Put,510.00,-1.53%,10.95,11.17,11.15,518,135,3.84,59.61%,57.65%,-0.368763,"12:11 ET"
AAPL,321.01,2026-09-09,5,Put,310.00,-3.43%,0.7,0.73,0.73,4734,1233,3.84,24.75%,27.88%,-0.133498,"12:10 ET"
RDDT,154.82,2026-09-11,7,Put,152.50,-1.34%,2.99,3.15,3.45,931,243,3.83,56.51%,51.35%,-0.395789,"12:08 ET"
BBY,89.93,2026-11-20,77,Put,75.00,-16.59%,0.85,1.05,1.15,586,154,3.81,34.72%,36.82%,-0.123,"11:25 ET"
LULU,100.39,2027-03-19,196,Call,115.00,-14.90%,9.05,9.47,9.8,1072,281,3.81,40.96%,47.69%,0.438421,"12:12 ET"
CBRS,212.5,2026-10-16,42,Call,250.00,-18.33%,9.4,9.78,10.2,2175,573,3.8,73.63%,76.65%,0.314017,"12:09 ET"
SNDK,1699.49,2026-09-11,7,Call,"1,650.00",+2.14%,90.5,90.29,91.6,1104,291,3.79,73.07%,67.33%,0.645583,"12:12 ET"
AVBP,30.73,2026-10-16,42,Call,20.00,+35.19%,11.7,12.7,14.9,2199,580,3.79,141.97%,196.13%,0.837802,"11:49 ET"
SNOW,345.89,2026-09-04,0,Put,352.50,+1.72%,5.65,6.24,9.45,661,175,3.78,41.43%,26.98%,-0.935914,"11:57 ET"
GOOGL,337.99,2026-09-09,5,Call,360.00,-6.51%,0.1,0.11,0.12,1138,301,3.78,27.45%,27.31%,0.026944,"11:58 ET"
TSLA,352.16,2026-09-11,7,Call,370.00,-5.20%,2.36,2.36,2.38,18200,4831,3.77,39.93%,41.75%,0.210959,"12:12 ET"
AEHR,84.29,2026-10-16,42,Put,100.00,+17.72%,22,22.27,23.2,560,149,3.76,110.45%,110.05%,-0.604051,"09:55 ET"
MU,999.71,2026-09-11,7,Call,"1,005.00",-0.73%,27.7,27.7,28,963,256,3.76,60.61%,52.07%,0.503195,"12:12 ET"
AMZN,256.15,2026-09-09,5,Call,252.50,+1.43%,4.8,4.88,5,1923,511,3.76,29.20%,21.04%,0.736036,"12:11 ET"
DELL,521.24,2026-09-04,0,Call,530.00,-2.33%,0.87,0.9,0.95,9035,2406,3.76,59.61%,32.93%,0.187329,"12:12 ET"
JPM,358.08,2026-09-11,7,Call,362.50,-1.46%,1.77,1.95,1.98,2169,580,3.74,22.99%,18.34%,0.321126,"12:09 ET"
HOOD,123.09,2026-09-04,0,Call,124.00,-0.12%,0.39,0.41,0.41,8927,2389,3.74,62.03%,30.50%,0.318748,"12:12 ET"
SBET,8.55,2026-12-18,105,Call,10.00,-16.69%,0.94,1.01,1.09,815,219,3.72,79.12%,81.39%,0.455467,"10:51 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,675.00",+0.66%,29.1,28.66,29.9,1530,411,3.72,73.07%,38.44%,0.774145,"12:11 ET"
TSLA,352.16,2026-09-14,10,Put,335.00,-4.75%,2.26,2.31,2.34,512,138,3.71,39.93%,36.68%,-0.18992,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,700.00",-0.82%,13.5,13.51,13.8,14994,4045,3.71,73.07%,38.71%,0.504299,"12:12 ET"
META,612.2,2026-09-09,5,Put,612.50,+0.16%,7.55,7.5,7.65,526,142,3.7,34.15%,26.76%,-0.492161,"12:12 ET"
TSLA,352.16,2026-09-11,7,Call,360.00,-2.35%,4.7,4.73,4.8,12178,3288,3.7,39.93%,40.13%,0.365172,"12:12 ET"
HOOD,123.09,2026-09-11,7,Call,128.00,-3.35%,2.17,2.24,2.27,2496,676,3.69,62.03%,60.78%,0.337875,"12:11 ET"
INTC,95.44,2026-09-04,0,Put,96.00,+1.18%,0.87,0.87,0.93,2442,664,3.68,57.20%,25.62%,-0.694028,"12:11 ET"
COIN,185.35,2026-09-04,0,Put,182.50,-2.05%,0.2,0.21,0.27,4508,1226,3.68,63.77%,30.84%,-0.151233,"12:11 ET"
RNG,74.53,2028-01-21,504,Call,80.00,-7.56%,18,19.6,21.5,570,156,3.65,52.17%,59.78%,0.622257,"11:11 ET"
PLTR,175.52,2026-09-04,0,Put,177.50,+1.21%,2.18,2.5,2.36,11746,3227,3.64,45.43%,21.82%,-0.855626,"12:12 ET"
BE,244.37,2026-09-04,0,Put,245.00,+0.37%,7.6,7.84,7.9,554,153,3.62,84.38%,151.04%,-0.487883,"12:11 ET"
AMD,472.16,2026-09-11,7,Call,487.50,-3.72%,6.1,6.41,6.85,590,163,3.62,47.65%,45.28%,0.339225,"12:11 ET"
PL,18.08,2026-09-11,7,Call,19.00,-3.43%,0.4,0.41,0.5,1018,282,3.61,70.21%,75.90%,0.3641,"12:07 ET"
AAPL,321.01,2026-09-09,5,Call,317.50,+1.09%,5.95,6.05,6.15,1298,360,3.61,24.75%,26.00%,0.656761,"12:11 ET"
PPTA,25.11,2027-01-15,133,Call,35.00,-38.89%,1.65,1.67,1.7,7588,2112,3.59,62.69%,71.31%,0.300558,"12:12 ET"
SNOW,345.89,2026-09-04,0,Put,337.50,-2.61%,0.09,0.13,0.19,928,259,3.58,41.43%,28.18%,-0.063357,"12:12 ET"
NVDA,231.3,2026-09-25,21,Put,235.00,+1.75%,9.15,9.28,9.3,1163,326,3.57,33.81%,32.88%,-0.562169,"12:12 ET"
MSTR,141.71,2026-09-11,7,Put,133.00,-6.44%,1.82,1.91,1.94,1240,348,3.56,73.09%,69.08%,-0.227562,"12:04 ET"
CYPH,2.3,2026-09-18,14,Put,2.00,-13.04%,0.1,0.15,0.25,4132,1161,3.56,163.11%,184.07%,-0.278102,"11:45 ET"
NVTS,11.64,2026-09-04,0,Call,11.50,+1.12%,0.18,0.22,0.23,6021,1691,3.56,77.53%,35.65%,0.803202,"12:12 ET"
CBRS,212.5,2026-09-04,0,Call,210.00,+0.61%,2.7,3.26,3.4,1859,523,3.55,73.63%,39.58%,0.697511,"12:11 ET"
SNOW,345.89,2026-09-04,0,Call,347.50,-0.28%,1.03,1.06,1.12,1074,303,3.54,41.43%,28.65%,0.323331,"12:12 ET"
CRCL,101.86,2026-10-16,42,Put,105.00,+2.78%,12.2,12.6,12.6,1063,302,3.52,79.07%,79.65%,-0.482567,"12:04 ET"
NVDA,231.3,2026-10-16,42,Put,235.00,+1.75%,12.2,12.3,12.35,4529,1286,3.52,33.81%,33.78%,-0.526187,"12:11 ET"
HOOD,123.09,2026-09-04,0,Put,121.00,-2.30%,0.12,0.12,0.15,4615,1310,3.52,62.03%,30.01%,-0.137659,"12:10 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,650.00",+2.14%,50.8,50.76,52,8167,2321,3.52,73.07%,41.59%,0.918195,"12:12 ET"
HOOD,123.09,2026-09-04,0,Call,125.00,-0.93%,0.18,0.18,0.19,19468,5533,3.52,62.03%,31.55%,0.172296,"12:12 ET"
HOOD,123.09,2026-09-04,0,Call,122.00,+1.49%,1.34,1.39,1.43,4747,1351,3.51,62.03%,28.95%,0.720326,"12:12 ET"
AAPL,321.01,2026-09-04,0,Call,317.50,+1.09%,3.6,3.7,3.8,18573,5290,3.51,24.75%,13.12%,0.953864,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,070.00",-7.25%,3.45,3.4,3.6,536,153,3.5,60.61%,47.80%,0.128803,"12:10 ET"
SMCI,40.44,2026-09-11,7,Call,41.50,-4.19%,1,1.03,1.06,846,242,3.5,71.04%,66.78%,0.405378,"12:12 ET"
CRWV,88.07,2026-09-04,0,Put,87.00,-0.93%,0.25,0.25,0.27,1206,345,3.5,69.29%,33.61%,-0.273263,"12:12 ET"
CRWV,88.07,2026-09-11,7,Call,93.00,-5.90%,1.31,1.33,1.35,1749,500,3.5,69.29%,65.00%,0.283017,"12:12 ET"
AMD,472.16,2026-09-04,0,Call,465.00,+1.06%,8.45,9.3,9.6,6303,1799,3.5,47.65%,26.23%,0.916036,"12:12 ET"
MU,999.71,2026-09-09,5,Call,"1,000.00",-0.23%,22.35,22.49,22.6,9578,2734,3.5,60.61%,45.07%,0.531449,"12:12 ET"
BE,244.37,2026-09-11,7,Call,290.00,-18.80%,2.62,2.63,2.71,716,205,3.49,84.38%,109.07%,0.148828,"12:11 ET"
CSCO,109.48,2026-09-18,14,Call,111.00,-1.40%,1.6,1.69,1.7,1227,353,3.48,27.93%,26.67%,0.411736,"12:05 ET"
CI,283.68,2026-10-16,42,Put,260.00,-8.27%,2.15,2.54,2.9,2814,813,3.46,25.90%,28.42%,-0.16622,"11:02 ET"
AVGO,356.38,2026-09-04,0,Call,355.00,+0.32%,2,2.05,2.1,5337,1543,3.46,34.98%,18.89%,0.632378,"12:12 ET"
RBRK,94.03,2026-09-04,0,Call,95.00,-0.97%,0.1,0.25,0.35,734,213,3.45,56.30%,27.40%,0.274681,"11:58 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,645.00",+2.44%,55.4,56,56.8,1136,329,3.45,73.07%,42.26%,0.934389,"12:06 ET"
ZS,169.57,2026-09-04,0,Put,170.00,+0.77%,1.41,1.75,1.98,2035,590,3.45,50.41%,40.91%,-0.549478,"12:11 ET"
RIOT,21.45,2026-09-04,0,Put,21.50,+0.28%,0.21,0.22,0.23,813,236,3.44,79.02%,41.34%,-0.554694,"12:12 ET"
SMCI,40.44,2026-09-11,7,Call,39.50,+0.83%,1.9,1.98,1.98,1716,499,3.44,71.04%,65.07%,0.617949,"12:11 ET"
ZS,169.57,2026-09-04,0,Call,170.00,-0.77%,1.05,1.25,1.4,882,258,3.42,50.41%,41.32%,0.451488,"12:12 ET"
GOOGL,337.99,2026-09-09,5,Call,337.50,+0.15%,3.4,3.61,3.75,1066,313,3.41,27.45%,19.98%,0.545759,"12:08 ET"
KYIV,14.23,2026-12-18,105,Call,15.00,-5.19%,0.95,0.95,1.05,1199,354,3.39,37.18%,41.17%,0.469495,"12:06 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,725.00",-2.30%,4.8,4.7,5.2,1805,533,3.39,73.07%,39.75%,0.243236,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,720.00",-2.01%,6,6.19,6.4,3272,966,3.39,73.07%,39.43%,0.287736,"12:12 ET"
TSLA,352.16,2026-09-14,10,Call,355.00,-0.93%,7.35,7.35,7.5,1244,368,3.38,39.93%,36.47%,0.469672,"12:11 ET"
XOM,160.24,2026-09-11,7,Call,162.50,-1.18%,1.11,1.25,1.22,2573,761,3.38,26.95%,23.61%,0.340201,"12:01 ET"
INTC,95.44,2026-09-09,5,Call,95.00,-0.13%,2.2,2.24,2.27,5373,1591,3.38,57.20%,45.91%,0.540316,"12:12 ET"
DELL,521.24,2026-09-04,0,Put,502.50,-2.98%,0.03,0.14,0.16,786,233,3.37,59.61%,37.34%,-0.024691,"12:01 ET"
IONQ,39.44,2026-09-11,7,Call,42.00,-6.57%,0.7,0.72,0.73,3553,1054,3.37,72.13%,75.23%,0.292051,"12:11 ET"
META,612.2,2026-09-04,0,Call,615.00,-0.56%,1.01,1.04,1.06,26392,7821,3.37,34.15%,16.33%,0.31119,"12:12 ET"
HOOD,123.09,2026-10-16,42,Call,145.00,-17.08%,3.9,3.95,4.05,3696,1099,3.36,62.03%,64.75%,0.26823,"12:12 ET"
HOOD,123.09,2026-09-11,7,Put,122.00,-1.49%,3.3,3.41,3.55,1172,350,3.35,62.03%,58.57%,-0.439107,"12:10 ET"
AMD,472.16,2026-09-09,5,Call,480.00,-2.13%,5.7,5.77,5.95,1376,411,3.35,47.65%,38.20%,0.39718,"12:12 ET"
CBRS,212.5,2026-09-04,0,Call,205.00,+2.97%,5.8,7.35,8.4,1580,472,3.35,73.63%,44.94%,0.931916,"12:07 ET"
INTC,95.44,2026-09-04,0,Put,95.00,+0.13%,0.33,0.34,0.34,13347,3987,3.35,57.20%,24.80%,-0.386115,"12:12 ET"
BE,244.37,2026-09-04,0,Call,267.50,-9.59%,1.09,1.17,1.24,861,258,3.34,84.38%,146.03%,0.129442,"12:12 ET"
BMNR,25.05,2026-10-09,35,Put,25.00,-0.68%,2.17,2.2,2.37,542,163,3.33,75.42%,76.07%,-0.443663,"11:49 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,775.00",-5.27%,0.3,0.5,0.55,675,203,3.33,73.07%,43.52%,0.028902,"12:10 ET"
CELH,31.03,2026-09-04,0,Call,31.00,-0.10%,0.14,0.25,0.25,647,195,3.32,53.89%,23.29%,0.589853,"11:28 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,640.00",+2.74%,60.1,57.9,61.8,1414,426,3.32,73.07%,43.84%,0.944016,"12:09 ET"
TSLA,352.16,2026-09-11,7,Put,357.50,+1.64%,10.45,10.55,10.6,2840,855,3.32,39.93%,39.94%,-0.588687,"12:12 ET"
MSTR,141.71,2026-09-04,0,Put,140.00,-1.51%,0.35,0.38,0.38,11167,3360,3.32,73.09%,38.33%,-0.222004,"12:12 ET"
SKHY,171.38,2026-10-16,42,Call,210.00,-23.13%,3.3,3.55,3.7,825,249,3.31,59.77%,60.83%,0.195735,"12:05 ET"
MU,999.71,2026-09-11,7,Put,950.00,-4.78%,9.1,9.2,9.25,1609,486,3.31,60.61%,52.02%,-0.215263,"12:12 ET"
MSTR,141.71,2026-09-04,0,Put,143.00,+0.60%,1.67,1.67,1.73,2976,898,3.31,73.09%,40.98%,-0.609953,"12:12 ET"
TSLA,352.16,2026-09-11,7,Put,355.00,+0.93%,8.95,9.2,9.05,3446,1040,3.31,39.93%,39.62%,-0.539057,"12:11 ET"
SNDK,1699.49,2026-09-11,7,Call,"1,750.00",-3.79%,43.6,43.5,43.5,1011,306,3.3,73.07%,68.38%,0.400382,"12:12 ET"
GOOGL,337.99,2026-09-09,5,Call,340.00,-0.59%,2.4,2.54,2.5,1302,395,3.3,27.45%,20.36%,0.422091,"12:12 ET"
MRVL,220.93,2026-09-04,0,Call,217.50,+1.47%,3.4,3.58,3.9,4750,1440,3.3,59.85%,27.25%,0.867758,"12:10 ET"
CRCL,101.86,2026-09-04,0,Put,102.00,-0.16%,0.83,0.84,0.94,792,241,3.29,79.07%,44.82%,-0.47384,"12:12 ET"
NVDA,231.3,2026-09-14,10,Call,245.00,-6.08%,0.68,0.7,0.7,1005,306,3.28,33.81%,29.61%,0.125202,"12:10 ET"
META,612.2,2026-09-04,0,Put,615.00,+0.56%,3.7,3.5,3.85,3134,956,3.28,34.15%,17.64%,-0.676699,"12:11 ET"
MSTR,141.71,2026-09-04,0,Put,138.00,-2.92%,0.09,0.13,0.14,5217,1595,3.27,73.09%,41.10%,-0.082395,"12:08 ET"
GOOGL,337.99,2026-09-09,5,Call,347.50,-2.81%,0.6,0.65,0.67,971,298,3.26,27.45%,21.50%,0.14646,"12:12 ET"
SNDK,1699.49,2026-09-04,0,Call,"1,705.00",-1.12%,11.2,11.5,11.5,1334,409,3.26,73.07%,38.81%,0.446359,"12:12 ET"
COIN,185.35,2026-09-04,0,Call,187.50,-0.63%,0.41,0.44,0.5,7291,2239,3.26,63.77%,30.86%,0.256339,"12:10 ET"
BMNR,25.05,2026-09-11,7,Put,25.00,-0.68%,0.91,0.92,0.95,2330,718,3.25,75.42%,70.48%,-0.466114,"12:10 ET"
IREN,43.48,2026-09-11,7,Call,47.00,-8.65%,0.61,0.6,0.63,4014,1235,3.25,79.38%,75.02%,0.243952,"12:11 ET"
MSFT,500.85,2026-09-04,0,Put,505.00,+0.86%,3.9,4.2,4.7,6638,2049,3.24,23.69%,15.96%,-0.825981,"12:09 ET"
AMD,472.16,2026-09-09,5,Call,485.00,-3.19%,4.1,4.3,4.4,844,261,3.23,47.65%,38.76%,0.313933,"12:12 ET"
LUV,39.68,2027-03-19,196,Put,42.50,+7.21%,5.85,5.9,6.15,1502,467,3.22,37.35%,39.71%,-0.52485,"12:00 ET"
AVGO,356.38,2026-09-04,0,Put,357.50,+0.38%,2.11,2.2,2.3,2729,850,3.21,34.98%,19.42%,-0.643865,"12:08 ET"
SLS,14.02,2026-09-11,7,Call,14.50,-3.94%,0.55,0.61,0.65,665,208,3.2,198.93%,101.10%,0.442291,"11:40 ET"
DELL,521.24,2026-09-11,7,Call,540.00,-4.27%,9.1,9.15,9.3,1536,482,3.19,59.61%,56.63%,0.34892,"12:12 ET"
AMZN,256.15,2026-09-09,5,Put,250.00,-2.41%,0.61,0.62,0.64,2034,638,3.19,29.20%,22.77%,-0.169386,"12:12 ET"
AMZN,256.15,2026-09-11,7,Put,237.50,-7.29%,0.14,0.15,0.15,2043,646,3.16,29.20%,30.56%,-0.033475,"11:42 ET"
SNDK,1699.49,2026-09-11,7,Call,"1,800.00",-6.75%,28.9,28.7,29.4,3345,1058,3.16,73.07%,69.75%,0.295559,"12:12 ET"
