Symbol,Price~,Exp Date,DTE,Type,Strike,Moneyness,Bid,Latest,Ask,Volume,Open Int,Vol/OI,Imp Vol,IV,Delta,Time
AFRM,72.35,2026-09-11,6,Put,64.00,-11.54%,0,0.1,0.1,751,266,2.82,51.73%,50.78%,-0.027143,2026-09-05
AMD,477.57,2027-03-19,195,Call,570.00,-19.35%,48.6,47.85,50.8,1113,395,2.82,49.79%,56.03%,0.430453,2026-09-05
DELL,524.14,2026-09-11,6,Call,600.00,-14.47%,1.05,1.03,1.1,2057,730,2.82,62.50%,65.37%,0.05882,2026-09-05
GOOG,335.31,2026-09-11,6,Call,340.00,-1.40%,2.46,2.68,2.72,3714,1322,2.81,28.80%,25.99%,0.350586,2026-09-05
NVDA,230.36,2026-09-18,13,Call,237.50,-3.10%,2.89,2.88,3,17456,6206,2.81,34.41%,32.61%,0.327443,2026-09-05
CRWV,89.36,2026-09-18,13,Call,98.00,-9.67%,2.16,2.14,2.25,532,190,2.8,76.04%,77.21%,0.29056,2026-09-05
CCL,23.51,2026-09-11,6,Put,23.50,-0.04%,0.4,0.41,0.44,704,251,2.8,44.11%,35.52%,-0.485733,2026-09-05
CHWY,23.66,2026-12-18,104,Call,20.00,+15.47%,4.75,5,5.7,2000,714,2.8,61.90%,62.72%,0.758716,2026-09-05
INTC,95.8,2026-09-11,6,Put,95.00,-0.84%,2.52,2.6,2.65,2984,1065,2.8,61.80%,61.26%,-0.439803,2026-09-05
GOOG,335.31,2026-10-09,34,Call,360.00,-7.36%,3.85,3.99,4.2,550,197,2.79,28.80%,29.36%,0.238089,2026-09-05
CIFR,17.74,2026-09-18,13,Call,20.50,-15.56%,0.44,0.46,0.5,2241,804,2.79,96.25%,100.66%,0.254774,2026-09-05
BE,252.87,2026-09-11,6,Call,300.00,-18.64%,3.05,3.15,3.15,2722,977,2.79,90.84%,123.08%,0.158548,2026-09-05
SKM,38.7,2026-10-16,41,Put,35.00,-9.56%,1.2,1.55,1.95,3139,1126,2.79,64.04%,63.08%,-0.278011,2026-09-05
AMD,477.57,2026-09-09,4,Put,430.00,-9.96%,0.22,0.22,0.24,855,308,2.78,49.79%,51.32%,-0.02347,2026-09-05
AXTI,61.64,2026-09-11,6,Call,61.00,+1.04%,3.4,3.7,4.2,571,206,2.77,107.24%,110.17%,0.559125,2026-09-05
META,616.77,2026-09-09,4,Call,650.00,-5.39%,0.64,0.65,0.68,1653,596,2.77,35.99%,33.37%,0.070151,2026-09-05
TSLA,354.08,2026-09-11,6,Call,350.00,+1.15%,9.3,9.35,9.4,8044,2909,2.77,40.37%,38.88%,0.606205,2026-09-05
INTC,95.8,2026-10-09,34,Call,105.00,-9.60%,3.9,4.05,4.25,546,198,2.76,61.80%,63.40%,0.358553,2026-09-05
META,616.77,2026-09-11,6,Put,567.50,-7.99%,0.47,0.48,0.57,557,202,2.76,35.99%,38.24%,-0.041574,2026-09-05
TTWO,214.69,2026-12-18,104,Put,190.00,-11.50%,8.8,9.12,9.6,621,225,2.76,37.21%,46.08%,-0.255759,2026-09-05
MU,1016.59,2026-09-11,6,Call,1110.00,-9.19%,5.9,6.2,6.3,807,292,2.76,64.65%,62.98%,0.148893,2026-09-05
LULU,100.61,2027-01-15,132,Call,105.00,-4.36%,10.15,10.23,11.2,558,203,2.75,41.44%,49.54%,0.52087,2026-09-05
MU,1016.59,2026-09-09,4,Put,910.00,-10.49%,0.81,0.92,0.96,763,277,2.75,64.65%,59.44%,-0.034602,2026-09-05
BX,136.15,2026-09-11,6,Call,140.00,-2.83%,0.93,1.15,1.16,835,304,2.75,34.78%,35.60%,0.278377,2026-09-05
NVDA,230.36,2026-09-09,4,Put,220.00,-4.50%,0.33,0.36,0.36,15546,5659,2.75,34.41%,33.54%,-0.090563,2026-09-05
AAPL,319.97,2026-09-09,4,Call,330.00,-3.13%,0.81,0.81,0.84,23358,8491,2.75,25.16%,29.13%,0.162275,2026-09-05
CCJ,100.74,2026-10-16,41,Call,110.00,-9.19%,2.63,3.23,3.25,15324,5589,2.74,45.88%,45.81%,0.317547,2026-09-05
SHOP,145.09,2026-09-11,6,Call,152.50,-5.11%,1.39,1.51,1.99,804,293,2.74,47.51%,58.10%,0.266466,2026-09-05
META,616.77,2026-09-18,13,Put,790.00,+28.09%,170.1,177.25,176.7,812,296,2.74,35.99%,62.78%,-0.984238,2026-09-05
AAPL,319.97,2026-09-09,4,Call,337.50,-5.48%,0.24,0.25,0.26,2753,1004,2.74,25.16%,31.55%,0.056206,2026-09-05
SPCX,147.95,2026-09-11,6,Put,139.00,-6.05%,0.88,0.88,0.9,2928,1069,2.74,50.41%,52.12%,-0.164691,2026-09-05
PG,146.44,2026-09-11,6,Call,147.00,-0.38%,0.82,1.07,1.14,629,230,2.73,18.40%,16.43%,0.434182,2026-09-05
PATH,15.19,2026-09-11,6,Put,15.50,+2.04%,0.55,0.59,0.81,709,260,2.73,58.78%,65.65%,-0.576387,2026-09-05
PL,18.12,2026-09-11,6,Put,20.00,+10.38%,1.95,2.03,2.15,713,261,2.73,69.89%,80.55%,-0.816684,2026-09-05
CRCL,102.05,2026-09-11,6,Call,103.00,-0.93%,3.5,3.59,3.8,2370,868,2.73,79.93%,77.84%,0.485249,2026-09-05
LULU,100.61,2026-09-18,13,Put,95.00,-5.58%,1.01,1.06,1.13,3756,1375,2.73,41.44%,42.62%,-0.221293,2026-09-05
MSTR,142.8,2026-09-11,6,Put,130.00,-8.96%,1.07,1.1,1.1,5776,2118,2.73,75.03%,74.00%,-0.148463,2026-09-05
RXT,3.19,2026-09-18,13,Put,3.50,+9.72%,0.4,0.4,0.55,602,221,2.72,105.30%,118.39%,-0.617777,2026-09-04
RZLV,2.21,2026-10-16,41,Call,2.50,-13.12%,0.1,0.17,0.2,1297,476,2.72,85.96%,85.32%,0.392149,2026-09-05
ALAB,310.4,2026-09-11,6,Call,330.00,-6.31%,6.45,7.02,7.6,781,288,2.71,81.16%,90.10%,0.320183,2026-09-05
BMNR,24.97,2026-09-11,6,Call,26.50,-6.13%,0.37,0.41,0.45,1778,656,2.71,76.42%,75.15%,0.28663,2026-09-05
RKLB,64.26,2026-09-11,6,Call,70.00,-8.93%,0.39,0.42,0.44,7963,2944,2.7,67.34%,63.34%,0.157294,2026-09-05
TSLA,354.08,2026-09-09,4,Call,390.00,-10.14%,0.3,0.32,0.32,14404,5331,2.7,40.37%,51.90%,0.040593,2026-09-05
CRCL,102.05,2026-09-11,6,Call,104.00,-1.91%,3.15,3.23,3.4,511,189,2.7,79.93%,78.83%,0.447941,2026-09-05
META,616.77,2026-09-11,6,Put,605.00,-1.91%,5.75,5.8,5.9,580,215,2.7,35.99%,34.59%,-0.320152,2026-09-05
AMD,477.57,2026-09-09,4,Put,440.00,-7.87%,0.46,0.49,0.51,724,268,2.7,49.79%,47.91%,-0.047862,2026-09-05
TSLA,354.08,2026-09-14,9,Call,380.00,-7.32%,1.45,1.47,1.49,1920,712,2.7,40.37%,39.37%,0.136213,2026-09-05
TSLA,354.08,2026-09-09,4,Call,382.50,-8.03%,0.44,0.45,0.45,2671,989,2.7,40.37%,46.64%,0.060736,2026-09-05
AMD,477.57,2026-09-09,4,Put,455.00,-4.73%,1.71,1.75,1.82,803,299,2.69,49.79%,45.49%,-0.147303,2026-09-05
AVBP,30.95,2026-10-16,41,Call,25.00,+19.22%,7,9.5,11.3,2526,938,2.69,138.41%,152.53%,0.752205,2026-09-05
TGT,164.44,2026-09-11,6,Call,167.50,-1.86%,0.84,0.9,1.02,950,354,2.68,29.22%,24.86%,0.288272,2026-09-05
MARA,11.31,2026-09-18,13,Put,12.00,+6.10%,1.1,1.16,1.17,21548,8047,2.68,83.23%,85.45%,-0.610733,2026-09-05
DELL,524.14,2026-10-16,41,Put,500.00,-4.61%,29.95,30.5,31.9,1122,421,2.67,62.50%,62.41%,-0.365266,2026-09-05
AVGO,357.89,2026-09-11,6,Call,357.50,+0.11%,7,7.15,7.3,1119,420,2.66,37.03%,37.53%,0.522642,2026-09-05
IREN,44.68,2027-02-19,167,Call,80.00,-79.05%,4,3.84,4.35,1210,455,2.66,87.42%,98.11%,0.301696,2026-09-05
NVDA,230.36,2026-10-02,27,Call,275.00,-19.38%,0.35,0.37,0.4,4237,1593,2.66,34.41%,36.18%,0.042102,2026-09-05
AVGO,357.89,2026-09-09,4,Call,377.50,-5.48%,0.58,0.63,0.65,4255,1597,2.66,37.03%,37.91%,0.094066,2026-09-05
ONON,27.99,2027-01-15,132,Put,52.50,+87.57%,23.3,24.45,25.85,1200,452,2.65,40.55%,65.46%,-0.950236,2026-09-05
AMD,477.57,2026-09-11,6,Put,460.00,-3.68%,4.8,5.05,5.2,1599,604,2.65,49.79%,49.39%,-0.263722,2026-09-05
MDT,94.17,2026-09-11,6,Call,100.00,-6.19%,0.09,0.13,0.15,617,234,2.64,25.08%,31.57%,0.071921,2026-09-05
MU,1016.59,2026-09-09,4,Put,925.00,-9.01%,1.34,1.4,1.47,831,315,2.64,64.65%,57.20%,-0.053396,2026-09-05
MOS,25.85,2026-09-11,6,Call,25.00,+3.29%,0.85,0.9,1.15,1026,388,2.64,46.75%,34.88%,0.779313,2026-09-05
COIN,184.64,2027-01-15,132,Put,155.00,-16.05%,13.95,14.67,16,2283,866,2.64,65.82%,69.72%,-0.256563,2026-09-05
AMZN,258.51,2026-09-09,4,Call,267.50,-3.48%,0.37,0.4,0.48,5918,2243,2.64,30.40%,27.08%,0.119408,2026-09-05
AMZN,258.51,2026-09-11,6,Call,255.00,+1.36%,5.85,5.87,6,8142,3092,2.63,30.40%,29.08%,0.655917,2026-09-05
BE,252.87,2026-09-11,6,Put,140.00,-44.64%,0.02,0.11,0.1,837,319,2.62,90.84%,176.74%,-0.003221,2026-09-05
NCLH,15.57,2026-09-18,13,Put,22.00,+41.30%,6.25,6.55,6.55,2769,1057,2.62,44.98%,125.07%,-0.912159,2026-09-05
MU,1016.59,2026-09-11,6,Call,1000.00,+1.63%,38.4,40,40.3,10647,4081,2.61,64.65%,58.17%,0.604804,2026-09-05
NFLX,78.25,2026-09-18,13,Put,116.00,+48.24%,36.6,36.85,39,1722,660,2.61,35.57%,99.31%,-0.981931,2026-09-05
IREN,44.68,2026-09-11,6,Call,48.00,-7.43%,0.79,0.8,0.83,2084,800,2.61,87.42%,86.54%,0.279211,2026-09-05
META,616.77,2026-09-11,6,Call,617.50,-0.12%,10.65,10.75,10.85,539,207,2.6,35.99%,34.70%,0.503086,2026-09-05
CEVA,26.95,2026-09-18,13,Put,25.00,-7.24%,0.5,0.65,1.15,753,290,2.6,75.42%,83.35%,-0.286615,2026-09-05
NFLX,78.25,2026-10-02,27,Put,78.00,-0.32%,2.48,2.48,2.57,886,341,2.6,35.57%,32.32%,-0.458754,2026-09-05
NVDA,230.36,2026-10-23,48,Call,250.00,-8.53%,4.7,4.81,5,1025,394,2.6,34.41%,34.37%,0.287711,2026-09-05
PYPL,54.96,2026-09-11,6,Call,57.00,-3.71%,0.36,0.43,0.47,1620,623,2.6,35.17%,40.30%,0.250965,2026-09-05
CVS,96.74,2026-09-25,20,Call,99.00,-2.34%,1.5,1.54,1.64,2226,855,2.6,27.97%,27.64%,0.375126,2026-09-05
TSLA,354.08,2026-09-25,20,Call,370.00,-4.50%,7.35,7.4,7.45,2956,1138,2.6,40.37%,40.50%,0.346209,2026-09-05
HPE,52,2026-09-11,6,Put,51.00,-1.92%,1.04,1.12,1.18,756,292,2.59,56.55%,59.53%,-0.383076,2026-09-05
IOVA,8.79,2026-09-11,6,Call,9.00,-2.39%,0.2,0.25,0.35,788,306,2.58,80.94%,81.02%,0.432644,2026-09-05
CBRS,210.05,2027-01-15,132,Call,230.00,-9.50%,31,32.3,36,836,324,2.58,76.26%,79.69%,0.531609,2026-09-05
NBIS,226.39,2026-09-11,6,Put,205.00,-9.45%,1.96,2.22,2.5,1013,392,2.58,85.02%,84.20%,-0.163923,2026-09-05
CRCL,102.05,2026-09-11,6,Put,94.00,-7.89%,0.98,1.2,1.15,551,214,2.57,79.93%,76.41%,-0.185861,2026-09-05
NVDA,230.36,2026-09-16,11,Put,215.00,-6.67%,0.92,0.91,1.01,988,385,2.57,34.41%,36.55%,-0.128552,2026-09-05
PLTR,174.33,2026-09-11,6,Put,175.00,+0.38%,4.25,4.33,4.35,7494,2919,2.57,46.80%,44.84%,-0.511931,2026-09-05
BMNR,24.97,2026-09-11,6,Call,25.00,-0.12%,0.91,0.92,1.15,4743,1853,2.56,76.42%,81.28%,0.518352,2026-09-05
C,137.72,2026-09-11,6,Put,133.00,-3.43%,0.29,0.41,0.41,634,248,2.56,29.59%,26.30%,-0.144611,2026-09-05
CRWD,213.1,2026-09-11,6,Call,217.50,-2.06%,3.35,3.35,3.6,713,279,2.56,50.77%,48.52%,0.386725,2026-09-05
WDC,467.46,2026-09-11,6,Call,500.00,-6.96%,5.75,6.05,6.25,825,322,2.56,69.93%,71.32%,0.246981,2026-09-05
USAR,17.61,2026-09-11,6,Call,19.00,-7.89%,0.22,0.24,0.28,1264,493,2.56,80.81%,79.67%,0.246074,2026-09-05
HOOD,122.11,2026-09-11,6,Call,124.00,-1.55%,3.15,3.23,3.3,1395,544,2.56,63.01%,64.68%,0.445685,2026-09-05
GOOGL,338.46,2026-09-09,4,Put,320.00,-5.45%,0.11,0.12,0.13,550,216,2.55,28.49%,28.88%,-0.029952,2026-09-05
PDD,82.21,2026-09-11,6,Call,85.00,-3.39%,0.3,0.35,0.4,621,244,2.55,28.28%,29.93%,0.201838,2026-09-05
CRWV,89.36,2026-09-11,6,Call,97.00,-8.55%,1.05,1.05,1.09,1405,550,2.55,76.04%,77.41%,0.220345,2026-09-05
PPG,112.53,2026-09-18,13,Call,115.00,-2.19%,0.85,1.13,1.5,2539,994,2.55,27.47%,25.42%,0.336859,2026-09-05
T,25.68,2026-09-11,6,Put,25.50,-0.70%,0.2,0.22,0.25,5088,1996,2.55,24.18%,23.36%,-0.402349,2026-09-05
GME,19.16,2026-09-11,6,Call,18.00,+6.05%,1.36,1.4,1.45,4555,1792,2.54,50.51%,71.85%,0.763674,2026-09-05
PCT,6.39,2026-09-11,6,Put,6.50,+1.72%,0.25,0.31,0.35,655,258,2.54,82.59%,73.76%,-0.551095,2026-09-05
PLTR,174.33,2026-09-25,20,Put,157.50,-9.65%,1.75,1.84,1.86,1087,428,2.54,46.80%,48.05%,-0.164848,2026-09-05
SNOW,337.18,2026-10-16,41,Put,310.00,-8.06%,7.6,7.6,8.1,904,357,2.53,43.58%,43.37%,-0.249651,2026-09-05
AMBA,62.89,2026-09-18,13,Put,60.00,-4.60%,2.1,3.95,4,917,363,2.53,103.14%,94.69%,-0.359904,2026-09-05
SPCX,147.95,2026-09-11,6,Put,150.00,+1.39%,4.8,4.9,4.95,7826,3107,2.52,50.41%,49.99%,-0.569798,2026-09-05
PYPL,54.96,2026-09-11,6,Put,55.00,+0.07%,0.63,1.11,1.27,609,242,2.52,35.17%,33.45%,-0.494954,2026-09-05
SKHY,177,2026-09-11,6,Put,152.50,-13.84%,0.3,0.35,0.35,1940,770,2.52,64.02%,71.51%,-0.046776,2026-09-05
PANW,333.26,2026-10-16,41,Put,290.00,-12.98%,4.35,5.37,5.3,2141,848,2.52,47.28%,46.95%,-0.162085,2026-09-05
MU,1016.59,2026-09-11,6,Call,1070.00,-5.25%,12.15,12.5,13.35,968,386,2.51,64.65%,61.06%,0.271762,2026-09-05
RELX,35.51,2026-10-16,41,Call,35.00,+1.44%,1.65,1.9,2,1000,398,2.51,32.56%,34.48%,0.560841,2026-09-04
HUT,93.54,2026-09-11,6,Call,95.00,-1.56%,3.6,3.85,5.15,1432,571,2.51,96.57%,104.71%,0.482683,2026-09-05
AAPL,319.97,2026-09-11,6,Put,322.50,+0.79%,5.9,6.1,6.15,1972,786,2.51,25.16%,28.86%,-0.572834,2026-09-05
AMZN,258.51,2026-09-11,6,Call,277.50,-7.35%,0.2,0.19,0.27,2107,840,2.51,30.40%,33.21%,0.051613,2026-09-05
NBIS,226.39,2026-09-11,6,Call,230.00,-1.59%,8.1,8.4,8.45,5772,2296,2.51,85.02%,85.02%,0.466057,2026-09-05
INTC,95.8,2026-09-09,4,Call,105.00,-9.60%,0.23,0.24,0.24,525,210,2.5,61.80%,62.02%,0.084608,2026-09-05
MU,1016.59,2026-09-11,6,Call,985.00,+3.11%,47.4,49.22,50.55,794,318,2.5,64.65%,59.05%,0.678191,2026-09-05
META,616.77,2026-09-09,4,Put,590.00,-4.34%,0.82,0.83,0.84,1101,441,2.5,35.99%,31.76%,-0.086732,2026-09-05
GNLX,2.44,2026-09-18,13,Put,2.50,+2.46%,0.25,0.45,0.8,1217,486,2.5,528.35%,269.71%,-0.417342,2026-09-05
BA,212.25,2026-09-11,6,Call,217.50,-2.47%,1.08,1.13,1.15,1267,509,2.49,30.12%,27.75%,0.251386,2026-09-05
AAOI,105.53,2026-09-11,6,Call,105.00,+0.50%,4.6,4.6,5,1309,525,2.49,89.92%,83.60%,0.542264,2026-09-05
RKLB,64.26,2026-09-18,13,Call,75.00,-16.71%,0.5,0.53,0.55,5998,2411,2.49,67.34%,68.78%,0.132251,2026-09-05
TSLA,354.08,2026-09-11,6,Put,350.00,-1.15%,5.15,5.25,5.25,15075,6066,2.49,40.37%,39.62%,-0.396127,2026-09-05
AVGO,357.89,2026-09-09,4,Call,370.00,-3.38%,1.13,1.4,1.5,5448,2200,2.48,37.03%,34.75%,0.187349,2026-09-05
MU,1016.59,2026-09-09,4,Call,975.00,+4.09%,47.4,48.04,51.15,554,223,2.48,64.65%,53.59%,0.782204,2026-09-05
TSLA,354.08,2026-10-09,34,Put,330.00,-6.80%,7,6.94,7.2,926,373,2.48,40.37%,40.31%,-0.255181,2026-09-05
TSLA,354.08,2026-09-14,9,Put,355.00,+0.26%,8.25,8.17,8.85,953,385,2.48,40.37%,37.05%,-0.501451,2026-09-05
AMZN,258.51,2026-09-09,4,Put,247.50,-4.26%,0.17,0.18,0.2,1078,434,2.48,30.40%,26.98%,-0.058445,2026-09-05
GOOG,335.31,2026-09-11,6,Put,327.50,-2.33%,1.54,1.58,1.65,1171,472,2.48,28.80%,26.58%,-0.234794,2026-09-05
NFLX,78.25,2026-09-18,13,Put,102.00,+30.35%,21.65,23.25,25.55,571,231,2.47,35.57%,64.37%,-0.989809,2026-09-05
MU,1016.59,2026-09-11,6,Call,1040.00,-2.30%,20.5,21,22,1528,619,2.47,64.65%,59.62%,0.400524,2026-09-05
SHOP,145.09,2026-09-11,6,Call,150.00,-3.38%,1.81,2.3,2.75,1847,748,2.47,47.51%,56.53%,0.339162,2026-09-05
SMCI,39.59,2026-09-11,6,Call,45.00,-13.67%,0.21,0.22,0.24,7276,2947,2.47,73.04%,80.30%,0.117623,2026-09-05
SPCX,147.95,2026-09-11,6,Call,160.00,-8.14%,0.65,0.66,0.67,17539,7113,2.47,50.41%,53.06%,0.133878,2026-09-05
AG,20.97,2026-09-11,6,Call,21.50,-2.53%,0.35,0.4,0.48,510,207,2.46,62.31%,59.06%,0.387944,2026-09-05
INTC,95.8,2027-02-19,167,Call,155.00,-61.80%,4.85,5.05,5.1,654,266,2.46,61.80%,70.79%,0.231005,2026-09-05
NFLX,78.25,2026-09-18,13,Put,100.00,+27.80%,19.85,20.4,22.1,1223,497,2.46,35.57%,60.23%,-0.989268,2026-09-05
HL,20.68,2026-09-11,6,Put,20.50,-0.87%,0.49,0.55,0.65,714,291,2.45,64.37%,62.79%,-0.438479,2026-09-05
BE,252.87,2026-09-18,13,Put,245.00,-3.11%,14.25,14.44,14.75,718,293,2.45,90.84%,97.78%,-0.393813,2026-09-05
NBIS,226.39,2026-09-11,6,Call,250.00,-10.43%,2.87,2.99,3,4842,1977,2.45,85.02%,89.34%,0.21079,2026-09-05
TSLA,354.08,2026-09-11,6,Put,360.00,+1.67%,10.5,10.55,10.65,7955,3251,2.45,40.37%,40.28%,-0.613016,2026-09-05
CDE,21.24,2026-09-18,13,Call,22.00,-3.58%,0.65,0.76,0.85,551,226,2.44,64.80%,66.30%,0.417098,2026-09-05
HOOD,122.11,2026-09-11,6,Call,133.00,-8.92%,0.91,1,1.03,569,233,2.44,63.01%,67.92%,0.175983,2026-09-05
CRCL,102.05,2026-09-11,6,Call,102.00,+0.05%,4.05,4.05,4.55,570,234,2.44,79.93%,81.40%,0.524955,2026-09-05
SMCI,39.59,2026-10-16,41,Put,40.00,+1.04%,3.85,4.05,4.15,680,279,2.44,73.04%,72.96%,-0.462993,2026-09-05
C,137.72,2027-09-17,377,Put,115.00,-16.50%,6.4,6.45,7.5,704,289,2.44,29.59%,33.16%,-0.220471,2026-09-05
VRT,280.53,2026-09-11,6,Put,245.00,-12.67%,0.27,0.28,0.29,1189,490,2.43,55.27%,58.81%,-0.03283,2026-09-05
NBIS,226.39,2026-09-11,6,Call,240.00,-6.01%,4.1,5,5.1,2791,1149,2.43,85.02%,83.19%,0.312599,2026-09-05
MSTR,142.8,2026-09-11,6,Call,144.00,-0.84%,5,5.1,5.15,12475,5143,2.43,75.03%,76.60%,0.488019,2026-09-05
SPCX,147.95,2026-09-11,6,Call,155.00,-4.77%,1.4,1.41,1.42,13586,5590,2.43,50.41%,51.05%,0.251578,2026-09-05
RIOT,21.8,2027-01-15,132,Put,22.00,+0.92%,4.25,4.5,4.75,3961,1636,2.42,84.35%,87.71%,-0.395732,2026-09-05
DVN,48.06,2026-11-20,76,Put,47.50,-1.17%,2.66,2.72,2.82,4263,1763,2.42,33.28%,35.34%,-0.433006,2026-09-05
IREN,44.68,2026-10-09,34,Call,55.00,-23.10%,1.62,1.75,1.84,551,228,2.42,87.42%,88.63%,0.267519,2026-09-05
APLD,26.37,2026-09-11,6,Call,27.50,-4.29%,0.48,0.52,0.56,1397,577,2.42,83.75%,71.01%,0.341329,2026-09-05
COIN,184.64,2026-09-11,6,Put,175.00,-5.22%,2.06,2.15,2.2,1476,610,2.42,65.82%,62.34%,-0.236525,2026-09-05
MSFT,499.7,2026-09-09,4,Call,517.50,-3.56%,0.29,0.31,0.34,647,269,2.41,24.61%,21.65%,0.064354,2026-09-05
CRWV,89.36,2026-09-11,6,Call,101.00,-13.03%,0.55,0.56,0.58,1047,434,2.41,76.04%,80.22%,0.128526,2026-09-05
BRZE,31.96,2026-09-18,13,Put,30.00,-6.13%,1.6,1.8,2,565,235,2.4,84.93%,115.24%,-0.342815,2026-09-05
NBIS,226.39,2026-09-11,6,Call,217.50,+3.93%,14.35,14.65,15.1,667,278,2.4,85.02%,84.16%,0.666697,2026-09-05
MSFT,499.7,2026-09-11,6,Put,495.00,-0.94%,3.65,3.8,3.95,1236,515,2.4,24.61%,23.34%,-0.365277,2026-09-05
INTC,95.8,2026-09-09,4,Put,91.00,-5.01%,0.5,0.51,0.52,1341,558,2.4,61.80%,53.78%,-0.171886,2026-09-05
TSLA,354.08,2026-09-09,4,Call,377.50,-6.61%,0.59,0.59,0.61,2331,972,2.4,40.37%,43.26%,0.083367,2026-09-05
NFLX,78.25,2026-09-18,13,Put,111.00,+41.85%,30.65,32.7,34.45,562,235,2.39,35.57%,81.75%,-0.991454,2026-09-05
CRWD,213.1,2026-09-11,6,Put,202.50,-4.97%,1.52,1.57,1.67,627,262,2.39,50.77%,50.10%,-0.201909,2026-09-05
CRDO,170.57,2026-09-11,6,Call,185.00,-8.46%,2.15,2.5,3,671,281,2.39,74.29%,84.90%,0.246285,2026-09-05
AA,49.97,2026-09-11,6,Call,52.00,-4.06%,0.42,0.54,0.53,703,294,2.39,48.88%,47.02%,0.2667,2026-09-05
NFLX,78.25,2027-01-15,132,Put,120.00,+53.35%,39.6,40.31,43.55,968,405,2.39,35.57%,43.25%,-0.976613,2026-09-05
TRIP,9.32,2028-01-21,503,Put,5.00,-46.35%,0.3,0.52,0.5,2686,1123,2.39,46.93%,59.53%,-0.095256,2026-09-04
PLTR,174.33,2026-09-11,6,Put,167.50,-3.92%,1.37,1.53,1.53,3062,1281,2.39,46.80%,45.69%,-0.235561,2026-09-05
MSFT,499.7,2026-09-09,4,Put,487.50,-2.44%,0.6,0.65,0.7,586,246,2.38,24.61%,20.62%,-0.121113,2026-09-05
ORCL,158.78,2026-09-11,6,Put,160.00,+0.77%,9.5,9.96,10.15,738,310,2.38,70.09%,113.37%,-0.491081,2026-09-05
CRDO,170.57,2026-09-11,6,Call,190.00,-11.39%,1.4,1.59,1.65,789,331,2.38,74.29%,82.19%,0.16714,2026-09-05
HOOD,122.11,2026-09-18,13,Call,122.00,+0.09%,5.85,6,6.1,796,335,2.38,63.01%,63.64%,0.531212,2026-09-05
BE,252.87,2026-09-11,6,Call,355.00,-40.39%,0.3,0.38,0.4,798,336,2.38,90.84%,127.94%,0.023728,2026-09-05
IREN,44.68,2026-09-11,6,Call,46.00,-2.95%,1.33,1.33,1.42,4531,1907,2.38,87.42%,84.32%,0.41691,2026-09-05
INTC,95.8,2026-09-09,4,Put,90.00,-6.05%,0.34,0.36,0.37,4099,1726,2.37,61.80%,54.11%,-0.127873,2026-09-05
NVDA,230.36,2026-10-02,27,Call,235.00,-2.01%,6.4,6.48,6.6,9035,3810,2.37,34.41%,33.27%,0.440625,2026-09-05
QCOM,168.74,2026-09-18,13,Put,157.50,-6.66%,1,1.44,1.56,593,250,2.37,41.94%,41.10%,-0.175118,2026-09-05
NFLX,78.25,2026-09-18,13,Put,99.00,+26.52%,18.65,19.5,22.55,596,251,2.37,35.57%,58.12%,-0.988974,2026-09-05
ACAD,28.02,2026-09-18,13,Put,26.00,-7.21%,0.35,1.03,1.6,1002,422,2.37,88.82%,89.67%,-0.296874,2026-09-04
CVNA,74.59,2026-09-11,6,Call,75.00,-0.55%,1.78,1.97,1.95,1327,559,2.37,56.18%,53.42%,0.485203,2026-09-05
TYRA,28.65,2026-09-18,13,Call,30.00,-4.71%,5.3,6.75,6.8,2763,1164,2.37,247.77%,307.31%,0.584254,2026-09-05
NKE,38.4,2026-09-18,13,Call,38.00,+1.04%,1.07,1.22,1.16,1167,494,2.36,41.86%,31.51%,0.579904,2026-09-05
AVGO,357.89,2026-09-09,4,Call,390.00,-8.97%,0.17,0.18,0.26,2245,951,2.36,37.03%,44.11%,0.033585,2026-09-05
NFLX,78.25,2026-09-18,13,Put,110.00,+40.58%,30.5,31.25,33,2337,991,2.36,35.57%,0.00%,-1,2026-09-05
CLMT,53.13,2027-03-19,195,Call,75.00,-41.16%,4.3,4.6,4.9,523,223,2.35,63.20%,70.26%,0.328454,2026-09-05
OKLO,41.27,2026-09-11,6,Call,42.00,-1.77%,1.14,1.18,1.23,870,371,2.35,74.35%,71.02%,0.444129,2026-09-05
SNOW,337.18,2026-09-11,6,Call,370.00,-9.73%,0.62,0.69,0.68,1240,527,2.35,43.58%,48.21%,0.071852,2026-09-05
IREN,44.68,2026-09-11,6,Put,44.00,-1.52%,1.52,1.53,1.54,1247,530,2.35,87.42%,82.10%,-0.419547,2026-09-05
NFLX,78.25,2027-01-15,132,Put,122.00,+55.91%,41.5,44.95,45.55,585,250,2.34,35.57%,62.46%,-0.853907,2026-09-05
FTNT,156.29,2026-09-11,6,Call,165.00,-5.57%,0.8,0.85,0.94,661,283,2.34,44.19%,44.80%,0.182694,2026-09-05
SMCI,39.59,2026-12-18,104,Call,48.00,-21.24%,3.8,3.88,4.25,2673,1140,2.34,73.04%,79.56%,0.414709,2026-09-05
MU,1016.59,2026-09-18,13,Call,1230.00,-20.99%,3.7,3.85,4,1006,431,2.33,64.65%,65.83%,0.071922,2026-09-05
WMT,107.14,2026-09-11,6,Put,105.00,-2.00%,0.33,0.33,0.34,2849,1222,2.33,22.25%,20.25%,-0.210233,2026-09-05
